order_datetime,order_gk,order_status_key,is_courier_assigned_key,cancellations_time_in_seconds
2020-07-22 13:34:18,3000599861117,9,0,
2020-07-22 13:10:25,3000599837163,9,0,
2020-07-22 17:17:16,3000599937366,4,0,104.0
2020-07-22 13:28:30,3000599860947,4,0,241.0
2020-07-22 23:54:31,3000585142066,4,0,185.0
2020-07-22 22:13:27,3000585092665,4,0,16.0
2020-07-22 23:20:02,3000585117944,4,0,9.0
2020-07-22 23:21:58,3000585118010,9,0,
2020-07-22 13:31:30,3000584890856,4,0,313.0
2020-07-22 20:56:03,3000585066905,4,0,28.0
2020-07-22 15:52:26,3000584941634,4,0,217.0
2020-07-22 13:48:46,3000584891460,4,0,99.0
2020-07-22 21:08:21,3000585067180,4,0,130.0
2020-07-22 00:53:05,3000584516388,4,1,435.0
2020-07-22 15:27:57,3000584940902,4,1,245.0
2020-07-22 18:18:57,3000584992561,9,0,
2020-07-22 03:08:30,3000584615721,4,0,37.0
2020-07-22 13:00:56,3000584866733,9,0,
2020-07-22 21:11:11,3000585067242,4,0,100.0
2020-07-22 21:02:51,3000585067020,4,0,155.0
2020-07-22 23:26:27,3000585141087,4,0,178.0
2020-07-22 23:01:00,3000585117273,4,0,20.0
2020-07-22 22:43:30,3000585116645,9,0,
2020-07-22 23:57:10,3000585142137,4,0,175.0
2020-07-22 09:24:34,3000584790695,4,1,32.0
2020-07-22 11:10:39,3000584816944,4,1,252.0
2020-07-22 13:59:13,3000584891703,9,0,
2020-07-22 06:11:55,3000584690774,4,1,454.0
2020-07-22 03:03:01,3000584615682,4,1,82.0
2020-07-22 01:07:07,3000584516595,4,0,169.0
2020-07-22 21:07:57,3000585067158,9,0,
2020-07-22 08:24:32,3000584765662,4,1,204.0
2020-07-22 13:41:35,3000584891240,4,0,153.0
2020-07-22 09:47:41,3000584791442,4,1,132.0
2020-07-22 09:50:04,3000584791526,4,1,275.0
2020-07-22 13:40:23,3000584891219,9,0,
2020-07-22 21:10:52,3000585067231,4,0,99.0
2020-07-22 18:14:24,3000584992412,9,0,
2020-07-22 21:05:37,3000585067069,4,0,44.0
2020-07-22 21:16:07,3000585067275,4,0,251.0
2020-07-22 20:50:40,3000585066730,4,0,21.0
2020-07-22 13:27:34,3000584890872,9,0,
2020-07-22 01:43:36,3000584590601,9,0,
2020-07-22 08:28:23,3000584765870,4,1,124.0
2020-07-22 06:55:21,3000584715904,9,0,
2020-07-22 03:10:08,3000584615731,4,0,68.0
2020-07-22 15:57:54,3000584941752,4,0,199.0
2020-07-22 14:01:20,3000584891747,4,1,107.0
2020-07-22 23:33:59,3000585141370,4,0,65.0
2020-07-22 22:07:52,3000585092511,4,0,107.0
2020-07-22 22:10:42,3000585092566,4,0,11.0
2020-07-22 10:54:49,3000584816561,4,0,9.0
2020-07-22 08:45:43,3000584765892,4,1,1710.0
2020-07-22 01:59:07,3000584590727,4,1,34.0
2020-07-22 07:18:41,3000584716295,4,1,252.0
2020-07-22 03:18:02,3000584615797,9,0,
2020-07-22 08:18:14,3000584742583,4,1,272.0
2020-07-22 08:13:34,3000584742312,4,0,27.0
2020-07-22 13:44:26,3000584891313,4,0,53.0
2020-07-22 08:23:47,3000584765626,4,0,25.0
2020-07-22 13:34:23,3000584891053,9,0,
2020-07-22 20:48:39,3000585066680,4,0,115.0
2020-07-22 03:04:38,3000584615698,4,0,38.0
2020-07-22 22:28:36,3000585116126,4,0,202.0
2020-07-22 22:40:06,3000585116499,4,1,105.0
2020-07-22 22:43:01,3000585116637,4,0,241.0
2020-07-22 13:46:21,3000584891382,9,0,
2020-07-22 04:48:52,3000584665566,4,0,22.0
2020-07-22 15:11:37,3000584917130,9,0,
2020-07-22 21:17:24,3000585067375,4,0,149.0
2020-07-22 08:19:17,3000584742652,4,1,42.0
2020-07-22 12:50:46,3000584866506,4,1,463.0
2020-07-22 08:52:26,3000584766998,4,0,14.0
2020-07-22 03:11:13,3000584615750,4,0,50.0
2020-07-22 21:28:45,3000585091101,4,1,54.0
2020-07-22 05:51:03,3000584690636,9,0,
2020-07-22 01:01:45,3000584516521,4,1,519.0
2020-07-22 21:42:28,3000585091416,4,0,15.0
2020-07-22 21:59:09,3000585091785,4,1,139.0
2020-07-22 22:43:41,3000585116651,4,0,93.0
2020-07-22 23:26:56,3000585141101,4,0,94.0
2020-07-22 11:36:55,3000584840970,4,0,226.0
2020-07-22 13:43:29,3000584891275,4,0,160.0
2020-07-22 03:13:50,3000584615768,9,0,
2020-07-22 20:58:51,3000585066940,4,0,93.0
2020-07-22 13:05:04,3000584866837,4,0,157.0
2020-07-22 13:36:14,3000584891120,9,0,
2020-07-22 23:10:47,3000585117643,9,0,
2020-07-22 21:05:04,3000585067062,4,0,242.0
2020-07-22 20:45:10,3000585066581,4,0,121.0
2020-07-22 13:43:24,3000584891274,9,0,
2020-07-22 09:55:50,3000584791683,4,1,194.0
2020-07-22 13:39:40,3000584891213,4,0,3.0
2020-07-22 03:04:03,3000584615693,9,0,
2020-07-22 17:42:37,3000584991416,4,1,49.0
2020-07-22 03:10:49,3000584615741,9,0,
2020-07-22 18:15:50,3000584992445,9,0,
2020-07-22 00:27:07,3000584516049,4,0,184.0
2020-07-22 20:59:55,3000585066970,4,0,170.0
2020-07-22 15:05:40,3000584916961,4,0,51.0
2020-07-22 03:15:27,3000584615785,9,0,
2020-07-22 20:33:22,3000585066234,4,1,118.0
2020-07-22 00:07:26,3000584492197,4,0,135.0
2020-07-22 23:26:10,3000585141082,4,1,69.0
2020-07-22 23:33:12,3000585141311,4,0,152.0
2020-07-22 22:16:07,3000585092746,9,0,
2020-07-22 16:10:04,3000584942322,9,0,
2020-07-22 10:49:14,3000584816437,4,1,51.0
2020-07-22 00:05:58,3000584492162,9,0,
2020-07-22 07:42:46,3000584741127,4,1,147.0
2020-07-22 20:45:19,3000585066522,4,0,351.0
2020-07-22 12:32:22,3000584865977,4,0,108.0
2020-07-22 18:34:58,3000585016376,4,1,13.0
2020-07-22 01:47:24,3000584590627,9,0,
2020-07-22 01:55:37,3000584590683,4,0,97.0
2020-07-22 22:59:22,3000585117215,9,0,
2020-07-22 23:04:08,3000585117422,4,0,106.0
2020-07-22 22:48:50,3000585116869,4,0,15.0
2020-07-22 17:48:52,3000584991629,9,0,
2020-07-22 17:53:03,3000584991740,4,1,501.0
2020-07-22 16:18:59,3000584942487,4,1,209.0
2020-07-22 23:52:07,3000585141998,4,1,14.0
2020-07-22 09:43:24,3000584791265,4,1,229.0
2020-07-22 21:22:07,3000585067554,4,1,62.0
2020-07-22 20:00:59,3000585042124,4,0,72.0
2020-07-22 22:03:24,3000585092190,4,0,5.0
2020-07-22 20:39:05,3000585066435,9,0,
2020-07-22 21:37:50,3000585091304,9,0,
2020-07-22 14:37:22,3000584916106,4,1,249.0
2020-07-22 20:43:42,3000585066539,4,0,82.0
2020-07-22 08:12:28,3000584742252,4,0,72.0
2020-07-22 21:12:57,3000585067284,4,0,75.0
2020-07-22 13:39:03,3000584891195,4,0,98.0
2020-07-22 23:00:10,3000585117238,4,0,154.0
2020-07-22 23:35:09,3000585141423,4,0,35.0
2020-07-22 22:14:07,3000585092602,4,0,149.0
2020-07-22 14:41:22,3000584916226,4,0,6.0
2020-07-22 01:47:35,3000584590635,4,1,753.0
2020-07-22 16:12:09,3000584942359,4,1,35.0
2020-07-22 20:41:30,3000585066485,9,0,
2020-07-22 21:06:37,3000585067089,9,0,
2020-07-22 23:04:56,3000585117454,4,0,77.0
2020-07-22 23:54:59,3000585142087,4,1,636.0
2020-07-22 23:29:16,3000585141210,4,1,81.0
2020-07-22 16:16:01,3000584942429,4,1,60.0
2020-07-22 13:49:26,3000584891472,9,0,
2020-07-22 07:53:58,3000584741493,4,1,211.0
2020-07-22 13:43:45,3000584891303,9,0,
2020-07-22 11:20:27,3000584817237,4,1,339.0
2020-07-22 02:42:21,3000584615563,4,0,5.0
2020-07-22 04:44:39,3000584665552,9,0,
2020-07-22 07:37:38,3000584740946,4,1,285.0
2020-07-22 07:29:44,3000584740750,4,0,13.0
2020-07-22 23:54:37,3000585142077,4,1,27.0
2020-07-22 22:39:12,3000585116471,4,0,210.0
2020-07-22 13:20:39,3000584867041,4,0,546.0
2020-07-22 22:29:07,3000585116145,4,1,279.0
2020-07-22 23:15:20,3000585117807,4,0,121.0
2020-07-22 23:21:28,3000585117981,4,0,65.0
2020-07-22 23:55:40,3000585142045,4,0,172.0
2020-07-22 19:59:38,3000585041860,4,0,453.0
2020-07-22 07:23:11,3000584740597,4,0,158.0
2020-07-22 08:13:55,3000584742335,4,1,570.0
2020-07-22 21:17:28,3000585067394,4,1,18.0
2020-07-22 13:32:08,3000584890986,9,0,
2020-07-22 13:23:20,3000584890762,9,0,
2020-07-22 13:44:33,3000584891325,9,0,
2020-07-22 20:38:25,3000585066141,9,0,
2020-07-22 23:57:02,3000585791728,4,1,557.0
2020-07-22 22:12:11,3000585741939,9,0,
2020-07-22 22:06:44,3000585741842,9,0,
2020-07-22 22:50:57,3000585766707,4,0,168.0
2020-07-22 03:14:51,3000585266099,4,0,92.0
2020-07-22 17:04:22,3000585616618,4,0,14.0
2020-07-22 20:53:29,3000585716543,4,0,7.0
2020-07-22 20:22:33,3000585692400,4,1,134.0
2020-07-22 08:01:50,3000585390826,4,1,535.0
2020-07-22 21:03:06,3000585716758,9,0,
2020-07-22 01:34:37,3000585240608,4,1,57.0
2020-07-22 16:19:59,3000585591930,4,1,282.0
2020-07-22 21:24:12,3000585740928,4,0,90.0
2020-07-22 00:13:34,3000585142526,9,0,
2020-07-22 10:43:25,3000585466045,4,1,70.0
2020-07-22 20:49:42,3000585716453,9,0,
2020-07-22 22:30:42,3000585766130,4,0,28.0
2020-07-22 03:39:27,3000585290642,9,0,
2020-07-22 00:34:49,3000585166296,4,0,157.0
2020-07-22 20:45:00,3000585716361,9,0,
2020-07-22 00:06:07,3000585142348,9,0,
2020-07-22 17:44:10,3000585641208,9,0,
2020-07-22 20:48:07,3000585716427,4,0,163.0
2020-07-22 10:52:33,3000585466278,9,0,
2020-07-22 00:04:53,3000585142319,9,0,
2020-07-22 00:46:20,3000585166525,4,0,23.0
2020-07-22 20:36:39,3000585716189,4,0,101.0
2020-07-22 14:34:36,3000585541881,4,1,1116.0
2020-07-22 14:50:58,3000585566264,9,0,
2020-07-22 20:17:29,3000585692263,4,1,49.0
2020-07-22 22:28:16,3000585766071,9,0,
2020-07-22 22:14:32,3000585742024,4,0,102.0
2020-07-22 22:12:38,3000585741959,4,0,90.0
2020-07-22 02:11:27,3000585240904,4,0,12.0
2020-07-22 01:44:45,3000585240747,4,0,169.0
2020-07-22 02:51:55,3000585265744,9,0,
2020-07-22 03:12:22,3000585266038,4,0,74.0
2020-07-22 10:14:25,3000585441740,9,0,
2020-07-22 03:00:11,3000585265821,4,0,59.0
2020-07-22 22:21:50,3000585742539,4,1,66.0
2020-07-22 02:49:35,3000585265721,9,0,
2020-07-22 00:05:40,3000585142315,4,1,223.0
2020-07-22 03:03:58,3000585265861,9,0,
2020-07-22 20:25:14,3000585715927,4,1,57.0
2020-07-22 10:39:09,3000585465909,4,1,699.0
2020-07-22 00:48:06,3000585166567,9,0,
2020-07-22 01:04:29,3000585166816,9,0,
2020-07-22 02:58:30,3000585265800,4,0,136.0
2020-07-22 10:52:22,3000585466274,9,0,
2020-07-22 23:52:01,3000585791692,9,0,
2020-07-22 22:49:32,3000585766641,4,1,80.0
2020-07-22 22:28:21,3000585766072,4,0,63.0
2020-07-22 20:58:12,3000585716635,4,0,112.0
2020-07-22 20:54:03,3000585716553,9,0,
2020-07-22 03:00:18,3000585265826,4,0,61.0
2020-07-22 03:05:34,3000585265883,4,0,192.0
2020-07-22 19:49:40,3000585691555,9,0,
2020-07-22 20:57:52,3000585716626,4,0,224.0
2020-07-22 03:48:18,3000585290698,9,0,
2020-07-22 03:08:54,3000585265942,4,0,10.0
2020-07-22 21:08:00,3000585716828,4,1,159.0
2020-07-22 04:28:19,3000585315511,9,0,
2020-07-22 03:04:37,3000585265875,9,0,
2020-07-22 21:02:28,3000585716744,4,0,17.0
2020-07-22 20:39:24,3000585716246,4,0,79.0
2020-07-22 01:04:17,3000585166813,4,0,74.0
2020-07-22 11:14:33,3000585466760,9,0,
2020-07-22 03:18:16,3000585266160,9,0,
2020-07-22 02:49:35,3000585265718,4,0,72.0
2020-07-22 01:29:56,3000585240531,4,1,371.0
2020-07-22 00:10:54,3000585142456,4,1,29.0
2020-07-22 20:53:17,3000585716539,4,0,60.0
2020-07-22 20:33:52,3000585716119,4,0,154.0
2020-07-22 21:20:02,3000585717097,9,0,
2020-07-22 03:46:54,3000585290691,4,1,231.0
2020-07-22 20:43:36,3000585716321,4,0,14.0
2020-07-22 13:06:31,3000585516760,4,1,341.0
2020-07-22 02:22:57,3000585240994,4,1,396.0
2020-07-22 22:41:30,3000585766412,9,0,
2020-07-22 22:34:30,3000585766231,9,0,
2020-07-22 13:07:31,3000585516802,4,1,212.0
2020-07-22 13:18:48,3000585517078,4,0,60.0
2020-07-22 03:01:50,3000585265839,4,0,78.0
2020-07-22 00:03:17,3000585142293,4,1,123.0
2020-07-22 02:54:23,3000585265774,4,0,164.0
2020-07-22 00:47:07,3000585166538,9,0,
2020-07-22 23:08:58,3000585767140,9,0,
2020-07-22 23:31:35,3000585791153,4,0,153.0
2020-07-22 22:16:02,3000585742120,4,0,12.0
2020-07-22 23:38:28,3000585791329,9,0,
2020-07-22 03:22:33,3000585266218,4,0,46.0
2020-07-22 00:06:39,3000585142377,9,0,
2020-07-22 13:26:40,3000585540706,4,0,125.0
2020-07-22 02:57:02,3000585265783,4,0,19.0
2020-07-22 22:04:20,3000585741772,4,0,106.0
2020-07-22 22:15:56,3000585742105,4,1,128.0
2020-07-22 21:22:36,3000585717155,4,0,11.0
2020-07-22 03:44:55,3000585290681,9,0,
2020-07-22 01:04:09,3000585166805,9,0,
2020-07-22 11:34:10,3000585490841,4,1,238.0
2020-07-22 02:42:22,3000585265636,4,0,99.0
2020-07-22 22:35:54,3000585766196,9,0,
2020-07-22 23:42:40,3000585791458,4,0,11.0
2020-07-22 21:24:54,3000585740939,4,0,38.0
2020-07-22 03:49:33,3000585290704,9,0,
2020-07-22 01:25:39,3000585240466,4,0,219.0
2020-07-22 04:32:26,3000585315517,4,0,8.0
2020-07-22 00:11:31,3000585142479,4,0,94.0
2020-07-22 22:46:36,3000585766553,4,0,33.0
2020-07-22 21:08:20,3000585716860,4,0,61.0
2020-07-22 03:21:09,3000585266202,4,0,217.0
2020-07-22 22:16:41,3000585742021,4,0,147.0
2020-07-22 22:29:16,3000585766005,9,0,
2020-07-22 22:40:34,3000585766384,9,0,
2020-07-22 01:33:30,3000585240550,4,0,97.0
2020-07-22 03:38:19,3000585290637,9,0,
2020-07-22 00:40:26,3000585166423,4,0,66.0
2020-07-22 22:55:04,3000585766809,4,0,53.0
2020-07-22 02:52:24,3000585265760,9,0,
2020-07-22 21:21:43,3000585717127,4,0,180.0
2020-07-22 03:10:03,3000585265975,4,0,163.0
2020-07-22 08:11:24,3000585390911,4,1,39.0
2020-07-22 20:51:23,3000585716497,9,0,
2020-07-22 00:08:46,3000585142414,4,0,46.0
2020-07-22 15:53:55,3000585591379,4,0,58.0
2020-07-22 22:11:23,3000585741929,4,0,30.0
2020-07-22 17:04:56,3000585616632,4,0,21.0
2020-07-22 03:22:26,3000585266217,4,0,133.0
2020-07-22 19:29:27,3000585691062,4,1,707.0
2020-07-22 00:00:02,3000585142206,9,0,
2020-07-22 21:25:51,3000585740965,4,0,219.0
2020-07-22 00:37:54,3000585166367,9,0,
2020-07-22 03:07:04,3000585265901,4,0,18.0
2020-07-22 00:46:53,3000585166532,9,0,
2020-07-22 20:55:16,3000585716567,4,0,123.0
2020-07-22 03:59:55,3000585290783,4,0,13.0
2020-07-22 22:06:16,3000585741832,4,0,106.0
2020-07-22 22:29:41,3000585766106,4,0,41.0
2020-07-22 02:54:35,3000585265777,9,0,
2020-07-22 00:06:25,3000585142369,4,0,74.0
2020-07-22 21:54:51,3000585741521,4,0,279.0
2020-07-22 00:35:30,3000585166308,4,0,62.0
2020-07-22 03:01:54,3000585265842,4,0,23.0
2020-07-22 14:39:42,3000585566016,4,1,329.0
2020-07-22 13:27:20,3000585540761,4,1,133.0
2020-07-22 13:28:17,3000585540775,4,0,23.0
2020-07-22 02:57:18,3000585265789,9,0,
2020-07-22 20:14:12,3000585692177,4,0,12.0
2020-07-22 21:00:30,3000585716678,9,0,
2020-07-22 21:30:10,3000585741050,4,0,227.0
2020-07-22 18:17:09,3000585641884,4,1,18.0
2020-07-22 02:47:16,3000585265680,4,0,132.0
2020-07-22 21:18:28,3000585717049,4,1,63.0
2020-07-22 20:56:44,3000585716603,9,0,
2020-07-22 03:09:53,3000585265970,9,0,
2020-07-22 23:59:23,3000585791870,4,0,26.0
2020-07-22 22:53:37,3000585766777,4,0,55.0
2020-07-22 21:24:40,3000585740934,4,0,150.0
2020-07-22 13:13:56,3000585516993,4,1,681.0
2020-07-22 21:08:01,3000585716833,4,1,292.0
2020-07-22 03:09:03,3000585265947,4,0,110.0
2020-07-22 02:45:16,3000585265665,9,0,
2020-07-22 22:12:58,3000585741974,9,0,
2020-07-22 23:05:25,3000585767032,4,0,196.0
2020-07-22 13:27:11,3000585540759,4,0,57.0
2020-07-22 21:05:17,3000585716791,4,0,25.0
2020-07-22 12:46:43,3000585516229,4,1,56.0
2020-07-22 00:06:18,3000585142363,4,0,201.0
2020-07-22 12:17:09,3000623542034,4,0,242.0
2020-07-22 21:22:27,3000623767353,4,0,191.0
2020-07-22 04:51:15,3000623365729,9,0,
2020-07-22 19:29:05,3000623741126,9,0,
2020-07-22 06:15:41,3000623390969,9,0,
2020-07-22 15:19:58,3000623617414,4,0,132.0
2020-07-22 15:57:30,3000623641921,9,0,
2020-07-22 07:17:59,3000623416492,4,0,82.0
2020-07-22 22:23:08,3000623815956,9,0,
2020-07-22 22:02:15,3000623792021,9,0,
2020-07-22 21:56:32,3000623791825,9,0,
2020-07-22 22:17:00,3000623792999,9,0,
2020-07-22 02:47:59,3000623315536,4,0,66.0
2020-07-22 16:30:39,3000623666065,4,0,125.0
2020-07-22 15:53:01,3000623641756,4,0,56.0
2020-07-22 17:40:14,3000623691564,9,0,
2020-07-22 07:02:04,3000623416184,4,0,28.0
2020-07-22 16:48:30,3000623666696,4,1,130.0
2020-07-22 08:42:34,3000623466979,9,0,
2020-07-22 18:25:57,3000623715997,4,0,76.0
2020-07-22 08:14:11,3000623442972,9,0,
2020-07-22 08:37:11,3000623466586,4,0,140.0
2020-07-22 09:01:17,3000623468101,4,0,96.0
2020-07-22 08:37:51,3000623466623,9,0,
2020-07-22 07:38:36,3000623441121,4,0,114.0
2020-07-22 08:12:28,3000623442847,4,0,242.0
2020-07-22 16:27:51,3000623665996,4,1,8.0
2020-07-22 05:54:48,3000623390787,9,0,
2020-07-22 08:56:37,3000623467888,9,0,
2020-07-22 19:22:27,3000623717599,4,0,50.0
2020-07-22 23:46:56,3000623841606,9,0,
2020-07-22 23:32:18,3000623841288,9,0,
2020-07-22 22:01:58,3000623792007,9,0,
2020-07-22 23:52:25,3000623841728,4,0,137.0
2020-07-22 22:22:51,3000623793457,4,0,47.0
2020-07-22 07:24:19,3000623440629,4,0,202.0
2020-07-22 15:30:18,3000623641033,4,1,48.0
2020-07-22 19:10:40,3000623717286,4,0,5.0
2020-07-22 18:19:04,3000623693397,4,1,35.0
2020-07-22 21:48:54,3000623791625,4,0,149.0
2020-07-22 05:37:42,3000623390643,9,0,
2020-07-22 08:55:07,3000623467797,4,0,21.0
2020-07-22 18:20:52,3000623693510,4,0,117.0
2020-07-22 04:52:42,3000623365762,4,0,220.0
2020-07-22 08:16:35,3000623442566,4,0,647.0
2020-07-22 15:51:47,3000623641713,4,0,21.0
2020-07-22 17:45:23,3000623691824,9,0,
2020-07-22 08:58:58,3000623468007,9,0,
2020-07-22 21:46:14,3000623791538,4,0,102.0
2020-07-22 09:28:26,3000623490840,4,1,39.0
2020-07-22 22:19:39,3000623793220,4,0,55.0
2020-07-22 22:10:12,3000623791967,9,0,
2020-07-22 22:38:36,3000623816626,9,0,
2020-07-22 15:41:51,3000623641374,4,0,122.0
2020-07-22 18:03:51,3000623692741,4,0,55.0
2020-07-22 15:33:32,3000623641169,4,0,101.0
2020-07-22 06:58:20,3000623416126,4,0,53.0
2020-07-22 08:44:25,3000623467104,9,0,
2020-07-22 12:02:48,3000623541659,4,1,75.0
2020-07-22 07:52:25,3000623441794,9,0,
2020-07-22 19:06:28,3000623717158,9,0,
2020-07-22 19:26:23,3000623717594,4,1,863.0
2020-07-22 18:33:58,3000623716202,4,0,58.0
2020-07-22 14:43:12,3000623616294,9,0,
2020-07-22 16:25:14,3000623665897,9,0,
2020-07-22 20:08:52,3000623742019,4,0,186.0
2020-07-22 07:28:13,3000623440789,9,0,
2020-07-22 08:03:36,3000623442340,9,0,
2020-07-22 08:04:01,3000623442387,4,0,74.0
2020-07-22 16:47:14,3000623666644,4,0,145.0
2020-07-22 21:10:46,3000623767005,4,0,48.0
2020-07-22 18:04:18,3000623692759,4,1,63.0
2020-07-22 08:55:27,3000623467816,4,1,54.0
2020-07-22 17:07:12,3000623667375,4,0,132.0
2020-07-22 15:03:59,3000623616650,4,0,614.0
2020-07-22 15:18:21,3000623617346,9,0,
2020-07-22 04:26:30,3000623365531,9,0,
2020-07-22 07:19:51,3000623416566,9,0,
2020-07-22 08:51:24,3000623467535,4,0,201.0
2020-07-22 19:18:16,3000623717479,9,0,
2020-07-22 22:24:31,3000623816027,4,1,226.0
2020-07-22 15:08:25,3000623617068,4,0,145.0
2020-07-22 07:01:26,3000623416170,9,0,
2020-07-22 07:59:42,3000623442120,4,0,8.0
2020-07-22 08:24:31,3000623465691,4,0,52.0
2020-07-22 04:33:30,3000623365575,4,0,154.0
2020-07-22 21:51:35,3000623791697,4,0,95.0
2020-07-22 04:50:16,3000623365707,9,0,
2020-07-22 07:28:01,3000623440779,9,0,
2020-07-22 15:07:17,3000623617010,9,0,
2020-07-22 11:06:17,3000623516984,4,1,41.0
2020-07-22 22:14:29,3000623792842,4,0,157.0
2020-07-22 23:14:13,3000623818114,4,0,213.0
2020-07-22 21:59:21,3000623791904,9,0,
2020-07-22 22:01:41,3000623791992,9,0,
2020-07-22 18:15:00,3000623693230,4,0,151.0
2020-07-22 13:41:31,3000623591189,9,0,
2020-07-22 18:27:33,3000623716012,4,0,63.0
2020-07-22 12:08:04,3000623541785,4,0,98.0
2020-07-22 12:35:34,3000623566047,4,1,211.0
2020-07-22 07:42:54,3000623441291,9,0,
2020-07-22 08:25:13,3000623465749,9,0,
2020-07-22 21:33:40,3000623791190,4,0,150.0
2020-07-22 20:43:52,3000623766301,4,0,179.0
2020-07-22 08:04:48,3000623442423,9,0,
2020-07-22 19:42:40,3000623741449,9,0,
2020-07-22 18:16:12,3000623693296,9,0,
2020-07-22 21:23:56,3000623790945,4,0,111.0
2020-07-22 22:25:32,3000623816060,9,0,
2020-07-22 23:59:05,3000623841860,4,0,106.0
2020-07-22 04:36:50,3000623365607,9,0,
2020-07-22 02:22:45,3000623290759,4,1,452.0
2020-07-22 08:54:47,3000623467764,9,0,
2020-07-22 12:14:06,3000623541913,4,0,107.0
2020-07-22 18:31:45,3000623716144,9,0,
2020-07-22 08:30:30,3000623466120,4,0,122.0
2020-07-22 10:12:28,3000623492359,4,0,118.0
2020-07-22 12:00:26,3000623541581,4,1,78.0
2020-07-22 07:50:11,3000623441680,9,0,
2020-07-22 08:22:59,3000623443512,9,0,
2020-07-22 09:13:55,3000623468823,4,0,111.0
2020-07-22 21:32:59,3000623791162,4,0,48.0
2020-07-22 07:20:49,3000623416584,4,0,182.0
2020-07-22 22:03:08,3000623792031,9,0,
2020-07-22 23:51:18,3000623841698,4,0,45.0
2020-07-22 09:21:01,3000623469075,9,0,
2020-07-22 15:12:28,3000623617169,4,0,102.0
2020-07-22 07:32:13,3000623440903,4,0,223.0
2020-07-22 17:57:15,3000623692440,4,0,46.0
2020-07-22 03:06:25,3000623315604,4,1,98.0
2020-07-22 08:19:50,3000623443298,9,0,
2020-07-22 06:40:08,3000623415790,9,0,
2020-07-22 10:09:04,3000623491953,4,0,495.0
2020-07-22 18:07:13,3000623692912,4,0,75.0
2020-07-22 20:13:41,3000623742170,4,0,189.0
2020-07-22 21:25:19,3000623790985,4,0,111.0
2020-07-22 04:38:28,3000623365616,4,0,6.0
2020-07-22 15:27:36,3000623640945,4,1,42.0
2020-07-22 06:35:50,3000623415728,9,0,
2020-07-22 08:42:47,3000623466999,4,0,132.0
2020-07-22 05:35:16,3000623390629,4,0,93.0
2020-07-22 15:58:27,3000623641950,9,0,
2020-07-22 08:40:06,3000623466780,9,0,
2020-07-22 01:24:17,3000623290426,4,1,29.0
2020-07-22 22:08:41,3000623792429,4,0,147.0
2020-07-22 22:09:12,3000623792461,4,1,121.0
2020-07-22 22:28:28,3000623816157,4,0,190.0
2020-07-22 20:03:20,3000623741908,4,0,111.0
2020-07-22 06:55:45,3000623416097,4,1,44.0
2020-07-22 07:51:48,3000623441767,9,0,
2020-07-22 21:25:56,3000623790996,9,0,
2020-07-22 08:20:02,3000623443309,9,0,
2020-07-22 09:18:40,3000623469003,9,0,
2020-07-22 10:10:15,3000623492275,4,0,120.0
2020-07-22 14:10:55,3000623591880,4,0,61.0
2020-07-22 15:14:06,3000623617232,4,0,63.0
2020-07-22 16:49:08,3000623666457,4,0,592.0
2020-07-22 06:36:11,3000623415736,4,0,147.0
2020-07-22 07:00:18,3000623416152,4,1,15.0
2020-07-22 19:33:55,3000623741222,9,0,
2020-07-22 18:30:34,3000623716104,4,1,134.0
2020-07-22 05:42:10,3000623390668,9,0,
2020-07-22 21:06:07,3000623766893,9,0,
2020-07-22 22:13:35,3000623792782,9,0,
2020-07-22 22:51:17,3000623817221,4,0,49.0
2020-07-22 06:38:45,3000623415769,4,0,36.0
2020-07-22 18:17:20,3000623693331,4,0,57.0
2020-07-22 20:11:09,3000623742086,4,0,103.0
2020-07-22 08:50:30,3000623467476,9,0,
2020-07-22 08:42:39,3000623466981,4,0,251.0
2020-07-22 05:33:14,3000623390613,9,0,
2020-07-22 19:18:18,3000623717480,4,0,58.0
2020-07-22 19:40:18,3000623741346,4,0,252.0
2020-07-22 02:50:29,3000623315545,4,0,33.0
2020-07-22 17:54:50,3000623692351,9,0,
2020-07-22 01:04:39,3000623216363,4,1,74.0
2020-07-22 08:40:27,3000623466838,9,0,
2020-07-22 11:52:51,3000623541410,9,0,
2020-07-22 21:44:23,3000623791474,4,0,105.0
2020-07-22 22:25:38,3000623816074,4,0,53.0
2020-07-22 22:58:26,3000623817546,4,0,12.0
2020-07-22 08:43:44,3000623467059,4,0,27.0
2020-07-22 16:58:18,3000623667018,9,0,
2020-07-22 14:15:09,3000623591960,9,0,
2020-07-22 15:11:24,3000623617140,9,0,
2020-07-22 08:32:48,3000623466262,9,0,
2020-07-22 08:57:06,3000623467920,9,0,
2020-07-22 15:54:06,3000623641740,9,0,
2020-07-22 21:19:31,3000623767254,9,0,
2020-07-22 07:50:31,3000623441688,4,0,13.0
2020-07-22 09:02:36,3000623468160,9,0,
2020-07-22 08:28:13,3000623465945,9,0,
2020-07-22 16:45:39,3000623666577,4,0,140.0
2020-07-22 08:15:48,3000623443068,9,0,
2020-07-22 08:38:06,3000623466639,4,0,92.0
2020-07-22 19:45:56,3000623741500,4,1,179.0
2020-07-22 05:44:47,3000623390696,9,0,
2020-07-22 15:58:17,3000623641945,9,0,
2020-07-22 16:50:13,3000623666762,9,0,
2020-07-22 17:17:24,3000623667764,9,0,
